name,brand,price_pkr,url,source,ram_gb,storage_gb,processor,display_inches
ASUS ROG STRIX G16 G615JMR Ci7 14650HX (16GB-1TB SSD) RTX 5060 8GB,ASUS,449999,https://priceoye.pk/laptops/asus/asus-rog-strix-g16-g615jmr-ci7-14650hx-16gb-1tb-ssd-rtx-5060-8gb,PriceOye.pk,16,1024,Intel i7,15.6
Asus Expertbook B1403CVA Ci7 13620H (16GB-1TB SSD),ASUS,194999,https://priceoye.pk/laptops/asus/asus-expertbook-b1403cva-ci7-13620h-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel i7,15.6
Lenovo ThinkPad E14 G8 U5-225H (8GB-512GB SSD),Lenovo,244999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g8-u5-225h-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Lenovo ThinkPad T14 G6 Ultra 7 225U (16GB-512GB SSD),Lenovo,414999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-t14-g6-ultra-7-255h-16gb-512gb-ssd,PriceOye.pk,16,512,Intel Core Ultra,15.6
Acer Predator Helios Neo 16 AI PHN16-73-97SP Gaming Notebook (16GB-1TB SSD),Acer,502999,https://priceoye.pk/laptops/acer/acer-predator-helios-neo-16-ai-phn16-73-97sp-gaming-notebook-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel i5,15.6
ASUS TUF F16 FX608LM Ultra 9-275HX (32GB-1TB SSD) RTX 5060 8GB,ASUS,549999,https://priceoye.pk/laptops/asus/asus-tuf-f16-fx608lm-ultra-9-275hx-32gb-1tb-ssd-rtx-5060-8gb,PriceOye.pk,32,1024,Intel Core Ultra,15.6
Asus VivoBook 15 x1504VA Ci5 1335U (8GB-512GB SSD),ASUS,149999,https://priceoye.pk/laptops/asus/asus-vivobook-15-x1504va-ci5-1335u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Lenovo Legion 5 Ci9-14900HX (32GB-1TB SSD) RTX 5070 8GB,Lenovo,599999,https://priceoye.pk/laptops/lenovo/lenovo-legion-5-ci9-14900hx-32gb-1tb-ssd-rtx-5070-8gb,PriceOye.pk,32,1024,Intel i9,15.6
HP Victus 15-FA2787NR Core i7-13620H Gaming Laptop (16GB-512GB SSD) RTX 5060 8GB,HP,351999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2787nr-core-i7-13620h-gaming-laptop-16gb-512gb-ssd-rtx-5060-8gb,PriceOye.pk,16,512,Intel i7,15.6
HP Victus 15-FA2209TX Ci7 14650HX (16GB-512GB SSD) RTX-4050-6GB,HP,337999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2209tx-ci7-14650hx-16gb-512gb-ssd-rtx-4050-6gb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo Thinkbook 15 G2 15.6 Inches 11th Gen Core i7 DOS (8GB - 256GB),Lenovo,176999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-15-g2-15-6-inches-11th-gen-core-i7-dos-8gb-256gb,PriceOye.pk,8,512,Intel i7,15.6
Lenovo ThinkPad X1 Carbon G12 Ultra 7 (32GB-512GB SSD),Lenovo,549999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-x1-carbon-g12-ultra-7-32gb-512gb-ssd,PriceOye.pk,32,512,Intel Core Ultra,15.6
HP Pavilion 15 EG3020TX 15.6 Inches 13th Gen Core i7 Win 11 (16GB - 512GB),HP,339999,https://priceoye.pk/laptops/hp/hp-pavilion-15-eg3020tx-15-6-inches-13th-gen-core-i7-win-11-16gb-512gb,PriceOye.pk,16,512,Intel i7,15.6
HP VICTUS 15-FA2093DX Ci7-13620H (16GB-1TB SSD) RTX 5060 8GB,HP,357999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2093dx-ci7-13620h-16gb-1tb-ssd-rtx-5060-8gb,PriceOye.pk,16,1024,Intel i7,15.6
Lenovo Ideapad Slim 3 13th Gen Core i3 DOS,Lenovo,101999,https://priceoye.pk/laptops/lenovo/lenovo-ideapad-slim-3-13th-gen-core-i3-dos,PriceOye.pk,8,512,Intel i3,15.6
Lenovo Thinkbook 16 14th Core 7 (8GB-512GB SSD),Lenovo,229999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-16-14th-core-7-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Lenovo ThinkPad E14 G5 13th Gen Core i5 1335u (8GB-512GB),Lenovo,243999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g5-13th-gen-core-i5-1335u-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
HP ProBook 460 G11 | Intel® Core™ Ultra 5 (16GB-512GB),HP,197999,https://priceoye.pk/laptops/hp/hp-probook-460-g11-intel-core-ultra-5,PriceOye.pk,16,512,Intel Core Ultra,15.6
HP 15-FD0336TU Ci5-1334U (8GB-512GB SSD),HP,144999,https://priceoye.pk/laptops/hp/hp-15-fd0336tu-ci5-1334u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Dell Vostro 15 3530 Laptop Core™ i7-1355U (16GB-512GB),Dell,172999,https://priceoye.pk/laptops/dell/dell-vostro-15-3530-laptop-core-i7-1355u-16gb-512gb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo ThinkBook16 Ultra 5 225U (16GB-512GB SSD),Lenovo,212999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook16-ultra-5-225u-16gb-512gb-ssd,PriceOye.pk,16,512,Intel Core Ultra,15.6
Lenovo Ideapad 5 13th Gen Core I7 DOS,Lenovo,198999,https://priceoye.pk/laptops/lenovo/lenovo-ideapad-5-13th-gen-core-i7-dos,PriceOye.pk,8,512,Intel i7,15.6
Lenovo Thinkbook 15G2 11th Gen Core I7 D0S,Lenovo,181999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-15g2-11th-gen-core-i7-d0s,PriceOye.pk,8,512,Intel i7,15.6
HP Probook 450 G9 12th Gen Core i7 DOS,HP,186999,https://priceoye.pk/laptops/hp/hp-probook-450-g9-12th-gen-core-i7-dos,PriceOye.pk,8,512,Intel i7,15.6
HP Probook 440 G10 13th Gen Core i7 DOS,HP,221999,https://priceoye.pk/laptops/hp/hp-probook-440-g10-13th-gen-core-i7-dos,PriceOye.pk,8,512,Intel i7,15.6
Dell Inspiron 15 3530 13th Gen Core i5 1334u,Dell,143999,https://priceoye.pk/laptops/dell/dell-inspiron-15-3530-13th-gen-core-i5-1334u,PriceOye.pk,8,512,Intel i5,15.6
LENOVO LOQ 15 15IRX9 Core i5 13th Gen,Lenovo,261999,https://priceoye.pk/laptops/lenovo/lenovo-loq-15-15irx9-core-i5-13th-gen,PriceOye.pk,8,512,Intel i5,15.6
Infinix GTBOOK 13th Generation Core i9 13900H 1TB-32GB,Infinix,422500,https://priceoye.pk/laptops/infinix/infinix-gtbook-13th-generation-core-i9-1tb,PriceOye.pk,8,32,Intel i9,15.6
Dell Inspiron 16 5640 Intel Core 7-150U (16GB-1TB SSD),Dell,235999,https://priceoye.pk/laptops/dell/dell-inspiron-16-5640-intel-core-7-150u-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel i5,15.6
Lenovo Thinkbook 14 G7 14th Gen Core Ultra 5 125U (8GB DDR5 512GB SSD),Lenovo,195999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-14-g7-14th-gen-core-ultra-5-125u-8gb-ddr5-512gb-ssd,PriceOye.pk,8,512,AMD Ryzen 5,15.6
Lenovo Thinkbook 14 G7 14TH GEN Core Ultra 7 155H (8GB-512GB SSD),Lenovo,235999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-14-g7-14th-gen-core-ultra-7-155h-8gb-512gb-ssd,PriceOye.pk,8,512,Intel Core Ultra,15.6
Lenovo ThinkPad E14 G6 Intel Core Ultra 5 125U (8GB-512GB SSD),Lenovo,242999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g6-intel-core-ultra-5-125u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel Core Ultra,15.6
Acer Nitro V15 13th Gen Core i9 13900H (16GB-512GB SSD),Acer,312999,https://priceoye.pk/laptops/acer/acer-nitro-v15-13th-gen-core-i9-13900h-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i9,15.6
Apple Macbook Pro M3 A2918 (8GB-512GB SSD),Apple,494999,https://priceoye.pk/laptops/apple/apple-macbook-pro-m3-a2918-8gb-512gb-ssd,PriceOye.pk,8,512,Apple M3,15.6
Lenovo IdeaPad Slim 3 Ryzen 3 7320U DOS (8GB-256GB SSD),Lenovo,99999,https://priceoye.pk/laptops/lenovo/lenovo-ideapad-slim-3-ryzen-3-7320u-dos-8gb-256gb-ssd,PriceOye.pk,8,256,Intel i5,15.6
ASUS ExpertBook B1502CV 13th Gen Core i5 1355U (8GB-512GB SSD),ASUS,151999,https://priceoye.pk/laptops/asus/asus-expertbook-b1502cv-13th-gen-core-i5-1355u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Lenovo Yoga 9 Intel Core Ultra 7 (16GB-1TB SSD),Lenovo,396999,https://priceoye.pk/laptops/lenovo/lenovo-yoga-9-intel-core-ultra-7-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel Core Ultra,15.6
HP Victus 15-FB3093DX AMD Ryzen 7-7445H (16GB-512GB SSD) RTX 4050 6GB,HP,247999,https://priceoye.pk/laptops/hp/hp-victus-15-fb3093dx-amd-ryzen-7-7445h-16gb-512gb-ssd-rtx-4050-6gb,PriceOye.pk,16,512,AMD Ryzen 7,15.6
HP Victus 16-R0042NE Ci7-13700H (16GB-1TB SSD) RTX™ 4060 8GB,HP,327999,https://priceoye.pk/laptops/hp/hp-victus-16-r0042ne-ci7-13700h-16gb-1tb-ssd-rtx-4060-8gb,PriceOye.pk,16,1024,Intel i7,15.6
Dell 15 DC15250 Ci5-1334U (8GB-512GB SSD),Dell,147999,https://priceoye.pk/laptops/dell/dell-15-dc15250-ci5-1334u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
Lenovo V15 G3 15. 6 Inches 12th Gen Core i3 DOS (4GB - 256GB SSD),Lenovo,125499,https://priceoye.pk/laptops/lenovo/lenovo-v15-g3-15-6-inches-12th-gen-core-i3-dos-4gb-256gb-ssd,PriceOye.pk,4,256,Intel i3,15.6
Lenovo ThinkPad E14 G4 14 Inches 12th Gen Core i5 DOS (8GB - 512GB),Lenovo,229999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g4-14-inches-12th-gen-core-i5-dos-8gb-512gb,PriceOye.pk,8,512,Intel i5,14.0
Lenovo V15 G3 15.6 Inches 12th Gen Core i7 DOS (8GB - 512GB),Lenovo,181999,https://priceoye.pk/laptops/lenovo/lenovo-v15-g3-15-6-inches-12th-gen-core-i7-dos-8gb-512gb,PriceOye.pk,8,512,Intel i7,15.6
Lenovo V15 G3 15.6 Inches 12th Gen Core i5 DOS (4GB - 256GB),Lenovo,179999,https://priceoye.pk/laptops/lenovo/lenovo-v15-g3-15-6-inches-12th-gen-core-i5-dos-4gb-256gb,PriceOye.pk,4,512,Intel i5,15.6
HP ProBook 440 G10 Core i7 (8GB-512GB NVMe SSD),HP,220999,https://priceoye.pk/laptops/hp/hp-probook-440-g10-core-i7-8gb-512gb-nvme-ssd,PriceOye.pk,8,512,Intel i7,15.6
Apple Macbook Pro MRX33 M3 Pro 14.2 (18GB-512GB),Apple,544999,https://priceoye.pk/laptops/apple/apple-macbook-pro-mrx33-m3-pro-14-2-18gb-512gb,PriceOye.pk,16,512,Apple M3,15.6
Apple MacBook Pro 14.2” MTL83 (8GB-1TB),Apple,494999,https://priceoye.pk/laptops/apple/apple-macbook-pro-14-2-mtl83-8gb-1tb,PriceOye.pk,8,512,Intel i5,15.6
Apple Macbook Pro 14 MTL73 (8GB-512GB),Apple,452999,https://priceoye.pk/laptops/apple/apple-macbook-pro-14-mtl73-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
HP 250 G10 Raptor Lake 13th Gen Core i7 (8GB-512GB),HP,187999,https://priceoye.pk/laptops/hp/hp-250-g10-raptor-lake-13th-gen-core-i7-8gb-512gb,PriceOye.pk,8,512,Intel i7,15.6
HP Pavilion x360 14 EK1056TU Core i7 (16GB-1TB),HP,261999,https://priceoye.pk/laptops/hp/hp-pavilion-x360-14-ek1056tu-core-i7-16gb-1tb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo V15 G4 Core i3 13th Gen,Lenovo,110999,https://priceoye.pk/laptops/lenovo/lenovo-v15-g4-core-i3-13th-gen-4gb-256gb,PriceOye.pk,8,512,Intel i3,15.6
HP 250 G10 13th Gen Core i3 DOS,HP,107499,https://priceoye.pk/laptops/hp/hp-250-g10-13th-gen-core-i3-dos,PriceOye.pk,8,512,Intel i3,15.6
HP ProBook 460 G11 Ultra 7 155U,HP,229999,https://priceoye.pk/laptops/hp/hp-probook-460-g11-ultra-7-155u,PriceOye.pk,8,512,Intel Core Ultra,15.6
HP ProBook 460 G11 Intel Core Ultra 5 125U (8GB-512GB),HP,194999,https://priceoye.pk/laptops/hp/hp-probook-460-g11-intel-core-ultra-5-125u-8gb-512gb,PriceOye.pk,8,512,Intel Core Ultra,11.0
HP EliteBook 640 G11 14 Ultra 7 155U (8GB-512GB),HP,293999,https://priceoye.pk/laptops/hp/hp-elitebook-640-g11-14-ultra-7-155u-8gb-512gb,PriceOye.pk,8,512,Intel Core Ultra,15.6
HP Elitebook 660 G11 U7 | Intel® Core™ Ultra 7 155U (8GB-512GB),HP,302999,https://priceoye.pk/laptops/hp/hp-elitebook-660-g11-u7-intel-core-ultra-7-155u-8gb-512gb,PriceOye.pk,8,512,Intel Core Ultra,15.6
LENOVO LEGION PRO 5 Ci7-14650HX (16GB-1TB) RTX-4060-8GB,Lenovo,469999,https://priceoye.pk/laptops/lenovo/lenovo-legion-pro-5-ci7-14650hx-16gb-1tb-rtx-4060-8gb,PriceOye.pk,16,512,Intel i7,15.6
HP 250 G9 12th Gen Core i7 DOS,HP,174999,https://priceoye.pk/laptops/hp/hp-250-g9-12th-gen-core-i7-dos,PriceOye.pk,8,512,Intel i7,15.6
HP 15-FD0229NIA Ci7-1355U (8GB-512GB SSD) 15.6 FHD,HP,177999,https://priceoye.pk/laptops/hp/hp-15-fd0229nia-ci7-1355u-8gb-512gb-ssd-15-6-fhd,PriceOye.pk,8,512,Intel i7,15.6
HP Elitebook 650 G10 13th Gen Core I5 1335U,HP,242999,https://priceoye.pk/laptops/hp/hp-elitebook-650-g10-13th-gen-core-i5-1335u,PriceOye.pk,8,512,Intel i5,15.6
ASUS EXPERTBOOK B1403CVA Ci7-1355U (16GB -512GB SSD),ASUS,181999,https://priceoye.pk/laptops/asus/asus-expertbook-b1403cva-ci7-1355u-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i7,15.6
HP Elitebook 660 G11 Ultra 5 125U,HP,252999,https://priceoye.pk/laptops/hp/hp-elitebook-660-g11-ultra-5-125u,PriceOye.pk,8,512,Intel Core Ultra,15.6
Apple MacBook Air MXCV3 M3 8-Core Chip,Apple,412999,https://priceoye.pk/laptops/apple/apple-macbook-air-mxcv3-m3-8-core-chip,PriceOye.pk,8,512,Apple M3,15.6
Acer Nitro V15 - Ci5-13420H (16GB-512GB) RTX 4050 6GB,Acer,247999,https://priceoye.pk/laptops/acer/acer-nitro-v15-ci5-13420h-16gb-512gb-rtx-4050-6gb,PriceOye.pk,16,512,Intel i5,15.6
Acer Nitro V16 14th Gen Core i7 14650HX (16GB-512GB SSD),Acer,349999,https://priceoye.pk/laptops/acer/acer-nitro-v16-14th-gen-core-i7-14650hx-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i7,15.6
Dell Latitude 5440 13TH GEN CORE i7 1355U (8GB-512GB SSD),Dell,344999,https://priceoye.pk/laptops/dell/dell-latitude-5440-13th-gen-core-i7-1355u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i7,15.6
LENOVO THINKPAD E14 G6 14TH Intel Core Ultra 7 155H (16GB-512GB SSD),Lenovo,283999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g6-14th-intel-core-ultra-7-155h-16gb-512gb-ssd,PriceOye.pk,16,512,Intel Core Ultra,15.6
LENOVO THINKPAD T14 14TH GEN Intel Core Ultra 7 155U (16GB-512GB SSD),Lenovo,400999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-t14-14th-gen-intel-core-ultra-7-155u-16gb-512gb-ssd,PriceOye.pk,16,512,Intel Core Ultra,15.6
HP OMNIBOOK 14 FP0013DX Core 5 120U (8GB-512GB),HP,167999,https://priceoye.pk/laptops/hp/hp-omnibook-14-fp0013dx-core-5-120u-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
Lenovo loq 15 13th Core i5 13450hx (24GB-512GB) DOS,Lenovo,266999,https://priceoye.pk/laptops/lenovo/lenovo-loq-15-13th-core-i5-13450hx-24gb-512gb-dos,PriceOye.pk,8,512,Intel i5,15.6
Apple MacBook Air 15 MW1K3 M4 Chip,Apple,450999,https://priceoye.pk/laptops/apple/apple-macbook-air-15-mw1k3-m4-chip,PriceOye.pk,8,512,Intel i5,15.6
Dell Latitude 3550 Raptor Lake 13th Gen Core i5 1335U (8GB-512GB SSD),Dell,184999,https://priceoye.pk/laptops/dell/dell-latitude-3550-raptor-lake-13th-gen-core-i5-1335u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i5,15.6
LENOVO LOQ 15 Ci5 13450HX,Lenovo,261999,https://priceoye.pk/laptops/lenovo/lenovo-loq-15-ci5-13450hx,PriceOye.pk,8,512,Intel i5,15.6
HP OmniBook Ultra Flip 14-FH0030CA Core Ultra 7 256V (16GB 1TB SSD),HP,416999,https://priceoye.pk/laptops/hp/hp-omnibook-ultra-flip-14-fh0030ca-core-ultra-7-256v-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel Core Ultra,15.6
Lenovo ThinkPad X1 Carbon G13 Ultra 7 256V (32GB-512GB SSD),Lenovo,659999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-x1-carbon-g13-ultra-7-256v-32gb-512gb-ssd,PriceOye.pk,32,512,Intel Core Ultra,15.6
HP VICTUS 15-FA2013DX Ci5-13420H (8GB 512GB SSD) RTX 3050 6GB,HP,195999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2013dx-ci5-13420h-8gb-512gb-ssd-rtx-3050-6gb,PriceOye.pk,8,512,Intel i5,15.6
HP VICTUS 15-FA2701WM Ci5-13420H (16GB-512GB SSD) RTX 4050 6GB,HP,233999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2701wm-ci5-13420h-16gb-512gb-ssd-rtx-4050-6gb,PriceOye.pk,16,512,Intel i5,15.6
ACER PREDATOR HELIOS 16 AI Core Ultra 9 275HX (32GB-1TB SSD) RTX 5070Ti 12GB,Acer,684999,https://priceoye.pk/laptops/acer/acer-predator-helios-16-ai-core-ultra-9-275hx-32gb-1tb-ssd-rtx-5070ti-12gb,PriceOye.pk,32,1024,Intel Core Ultra,15.6
ASUS EXPERTBOOK B1403CVA Ci5 1334U (16GB-512GB SSD),ASUS,149999,https://priceoye.pk/laptops/asus/asus-expertbook-b1403cva-ci5-1334u-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i5,15.6
Lenovo ThinkPad E14 G8 U7-255H (16GB-512GB SSD),Lenovo,289999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-g8-u7-255h-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i5,15.6
Lenovo ThinkPad E16 G3 Ultra 5 225H (8GB-512GB SSD),Lenovo,227999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e16-g3-ultra-5-225h-8gb-512gb-ssd,PriceOye.pk,8,512,Intel Core Ultra,15.6
Dell Alienware Aurora 16 Core 7 240H (16GB-512GB SSD) RTX 5050 8GB,Dell,349999,https://priceoye.pk/laptops/dell/dell-alienware-aurora-16-core-7-240h-16gb-512gb-ssd-rtx-5050-8gb,PriceOye.pk,16,512,Intel i5,15.6
Dell Latitude 3550 Ultra 5-125U (8GB-512GB SSD),Dell,197999,https://priceoye.pk/laptops/dell/dell-latitude-3550-ultra-5-125u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel Core Ultra,15.6
Asus VivoBook 16 M1605YA Ryzen 7-7730U (8GB-512GB SSD),ASUS,179999,https://priceoye.pk/laptops/asus/asus-vivobook-16-m1605ya-ryzen-7-7730u-8gb-512gb-ssd,PriceOye.pk,8,512,AMD Ryzen 7,15.6
Dell Alienware 16 Aurora Core 7-240H (32GB-1TB SSD) RTX 5060 8GB,Dell,440999,https://priceoye.pk/laptops/dell/dell-alienware-16-aurora-core-7-240h-32gb-1tb-ssd-rtx-5060-8gb,PriceOye.pk,32,1024,Intel i5,15.6
HP OmniBook 5 16-AF1067ST Ultra 7-255U (16GB-1TB SSD),HP,239999,https://priceoye.pk/laptops/hp/hp-omnibook-5-16-af1067st-ultra-7-255u-16gb-1tb-ssd,PriceOye.pk,16,1024,Intel Core Ultra,15.6
HP Victus 15-FA2317TX Ci7-13620H (16GB-512GB SSD) RTX 4050 6GB,HP,301999,https://priceoye.pk/laptops/hp/hp-victus-15-fa2317tx-ci7-13620h-16gb-512gb-ssd-rtx-4050-6gb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo ThinkPad E16 G1 14 Inches 13th Gen Core i7 (8GB - 512GB),Lenovo,277999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e15-g5-14-inches-13th-gen-core-i7-8gb-512gb,PriceOye.pk,8,512,Intel i7,14.0
Lenovo LOQ 15 Inches 13th Gen Core i7 (16GB - 512GB),Lenovo,324999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e16-g1-15-6-inches-13th-gen-core-i7-16gb-512gb,PriceOye.pk,16,512,Intel i7,15.0
HP 15s FQ2653TU 11th Gen Core i7 (8GB-512GB),HP,160999,https://priceoye.pk/laptops/hp/hp-250-g10-13th-gen-core-i5-15-6-inches-8gb-512gb,PriceOye.pk,8,512,Intel i7,15.6
HP OMEN 16-WD0073dx Ci7-13620H (16GB - 1TB) RTX-4060-8GB,HP,365999,https://priceoye.pk/laptops/hp/hp-omen-16-wd0073dx-ci7-13620h-16gb-1tb-rtx-4060-8gb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo ThinkPad E14 Intel Core Ultra 5 (8GB-512GB),Lenovo,244999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e14-intel-core-ultra-5-8gb-512gb,PriceOye.pk,8,512,Intel Core Ultra,14.0
Dell Vostro 3530 Ci3-1305U (8GB-512GB SSD),Dell,111999,https://priceoye.pk/laptops/dell/dell-vostro-3530-ci3-1305u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i3,15.6
Apple Macbook Pro MRX33 M3 Pro 14 (18GB-512GB) Black,Apple,554999,https://priceoye.pk/laptops/apple/apple-macbook-pro-mrx33-m3-pro-14-18gb-512gb-black,PriceOye.pk,16,512,Apple M3,15.6
Apple MACBOOK AIR 13.6” M2 CHIP MLY43 8-512GB,Apple,354999,https://priceoye.pk/laptops/apple/apple-macbook-air-13-6-m2-chip-mly43-8-512gb,PriceOye.pk,8,512,Apple M2,15.6
Lenovo ThinkBook16 - Ci5-1335U (8GB 512GB),Lenovo,161599,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook16-ci5-1335u-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
HP Spectre 14-EU0008NI Ultra 7 (16GB 1TB) Oled Plus HP PEN,HP,464999,https://priceoye.pk/laptops/hp/hp-spectre-14-eu0008ni-ultra-7-16gb-1tb-oled-plus-hp-pen,PriceOye.pk,16,512,Intel Core Ultra,15.6
HP ProBook 440 G10 13th Gen Core i5 14 inches (8GB-512GB),HP,187999,https://priceoye.pk/laptops/hp/hp-probook-440-g10-13th-gen-core-i5-14-inches-8gb-512gb,PriceOye.pk,8,512,Intel i5,14.0
HP ENVY 14-ES1013DX 14th Gen Core 5 120U (8GB-512GB SSD) x360 Touch,HP,169999,https://priceoye.pk/laptops/hp/hp-envy-14-es1013dx-14th-gen-core-5-120u-8gb-512gb-ssd-x360-touch,PriceOye.pk,8,512,Intel i5,15.6
Lenovo ThinkPad E16 Gen 2 - Intel Core Ultra 5 (8GB-512GB),Lenovo,243999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e16-gen-2-intel-core-ultra-5-8gb-512gb,PriceOye.pk,8,512,Intel Core Ultra,15.6
Lenovo ThinkBook 16 Ci3-1305U (8GB-512GB SSD),Lenovo,127999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-16-ci3-1305u-8gb-512gb-ssd,PriceOye.pk,8,512,Intel i3,15.6
Lenovo ThinkbooK 14 13th Core i5,Lenovo,165488,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-14-13th-core-i5,PriceOye.pk,8,512,Intel i5,15.6
Lenovo Thinkbook 14 14th Gen Core 7 8GB/512GB,Lenovo,225999,https://priceoye.pk/laptops/lenovo/lenovo-thinkbook-14-13th-gen-core-i7-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
HP EliteBook 640 G10 13th Gen Core i7 14 inches (16GB-512GB),HP,247999,https://priceoye.pk/laptops/hp/hp-elitebook-640-g10-13th-gen-core-i7-14-inches-16gb-512gb,PriceOye.pk,16,512,Intel i7,14.0
Lenovo Ideapad Slim 3 13th Gen Core i7 DOS(16GB-512GB),Lenovo,168999,https://priceoye.pk/laptops/lenovo/lenovo-ideapad-slim-3-13th-gen-core-i7-dos-16gb-512gb,PriceOye.pk,16,512,Intel i7,15.6
Lenovo ThinkPad E16 G1 14 Inches 13th Gen Core i5 (8GB - 512GB),Lenovo,237999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e15-g4-14-inches-13th-gen-core-i5-8gb-512gb,PriceOye.pk,8,512,Intel i5,14.0
Lenovo ThinkPad E16 G1 15.6 Inches 13th Gen Core i5 (8GB - 512GB),Lenovo,237999,https://priceoye.pk/laptops/lenovo/lenovo-thinkpad-e16-g1-14-inches-13th-gen-core-i7-8gb-512gb,PriceOye.pk,8,512,Intel i5,15.6
HP EliteBook 640 G10 13th Gen Core i5 14 inches (8GB-512GB),HP,199999,https://priceoye.pk/laptops/hp/hp-elitebook-640-g10-13th-gen-core-i5-14-inches-8gb-512gb,PriceOye.pk,8,512,Intel i5,14.0
HP ENVY x360 14 ES1023dx 14th Gen Core 7 (16GB-512GB),HP,233999,https://priceoye.pk/laptops/hp/hp-envy-x360-14-es1023dx-14th-gen-ultra-7-16gb-512gb,PriceOye.pk,16,512,Intel i5,15.6
ASUS EXPERTBOOK B1503CVA Ci5-1334U (16GB -512GB SSD),ASUS,149999,https://priceoye.pk/laptops/asus/asus-expertbook-b1503cva-ci5-1334u-16gb-512gb-ssd,PriceOye.pk,16,512,Intel i5,15.6
ASUS TUF FX507VV-Ci7-13620H (16GB 1TB) RTX 4060 8GB,ASUS,356999,https://priceoye.pk/laptops/asus/asus-tuf-fx507vv-ci7-13620h-16gb-1tb-rtx-4060-8gb,PriceOye.pk,16,512,Intel i7,15.6
LENOVO THINBOOK 16 13TH CI5 8GB/256GB 16INCH,Lenovo,166000,https://priceoye.pk/laptops/lenovo/lenovo-thinbook-16-13th-ci5-8gb-256gb-16inch,PriceOye.pk,8,256,Intel i5,16.0
Lenovo V15 G4 Core i7 13th Gen (8GB-512GB),Lenovo,184999,https://priceoye.pk/laptops/lenovo/lenovo-v15-g4-core-i7-13th-gen-8gb-512gb,PriceOye.pk,8,512,Intel i7,15.6
